time,sensor,PM2.5,PM10
2020-06-07 02:06:11,sds011_5FAE,26.7,37.2
2020-06-07 02:07:22,sds011_5FAE,26.4,35.7
2020-06-07 02:08:33,sds011_5FAE,24.6,33.2
2020-06-07 02:09:45,sds011_5FAE,25.0,32.5
2020-06-07 02:10:56,sds011_5FAE,23.9,35.6
2020-06-07 02:12:07,sds011_5FAE,23.6,34.1
2020-06-07 02:13:19,sds011_5FAE,24.5,35.1
2020-06-07 02:14:22,sds011_5FAE,23.7,33.0
2020-06-07 02:15:33,sds011_5FAE,23.9,32.3
2020-06-07 02:16:45,sds011_5FAE,23.5,34.7
2020-06-07 02:17:56,sds011_5FAE,23.0,33.3
2020-06-07 02:19:07,sds011_5FAE,22.2,30.1
2020-06-07 02:20:19,sds011_5FAE,23.7,32.6
2020-06-07 02:21:30,sds011_5FAE,22.9,32.0
2020-06-07 02:22:33,sds011_5FAE,22.8,28.0
2020-06-07 02:23:47,sds011_5FAE,21.4,27.8
2020-06-07 02:24:58,sds011_5FAE,22.5,29.7
2020-06-07 02:26:09,sds011_5FAE,21.4,27.7
2020-06-07 02:27:21,sds011_5FAE,20.1,28.6
2020-06-07 02:28:32,sds011_5FAE,21.3,30.4
2020-06-07 02:29:35,sds011_5FAE,20.5,26.7
2020-06-07 02:30:47,sds011_5FAE,21.9,27.6
2020-06-07 02:31:58,sds011_5FAE,20.6,27.3
2020-06-07 02:33:11,sds011_5FAE,19.6,24.7
2020-06-07 02:34:25,sds011_5FAE,20.1,26.9
2020-06-07 02:35:38,sds011_5FAE,20.9,28.2
2020-06-07 02:36:49,sds011_5FAE,19.8,25.9
2020-06-07 02:38:01,sds011_5FAE,19.1,28.7
2020-06-07 02:39:04,sds011_5FAE,19.0,25.8
2020-06-07 02:40:15,sds011_5FAE,18.8,24.3
2020-06-07 02:41:26,sds011_5FAE,18.8,25.3
2020-06-07 02:42:40,sds011_5FAE,18.5,25.2
2020-06-07 02:43:51,sds011_5FAE,18.7,26.3
2020-06-07 02:45:03,sds011_5FAE,18.6,30.0
2020-06-07 02:46:14,sds011_5FAE,17.8,24.4
2020-06-07 02:47:25,sds011_5FAE,17.8,23.7
2020-06-07 02:48:31,sds011_5FAE,17.3,27.2
2020-06-07 02:49:42,sds011_5FAE,17.5,22.8
2020-06-07 02:50:45,sds011_5FAE,17.6,25.9
2020-06-07 02:51:57,sds011_5FAE,17.2,26.4
2020-06-07 02:53:08,sds011_5FAE,17.1,24.0
2020-06-07 02:54:19,sds011_5FAE,17.7,23.4
2020-06-07 02:55:31,sds011_5FAE,16.7,22.2
2020-06-07 02:56:42,sds011_5FAE,16.4,20.7
2020-06-07 02:57:53,sds011_5FAE,17.6,24.9
2020-06-07 02:59:05,sds011_5FAE,16.3,22.6
2020-06-07 03:00:16,sds011_5FAE,16.7,24.1
2020-06-07 03:01:27,sds011_5FAE,15.9,20.8
2020-06-07 03:02:38,sds011_5FAE,16.1,24.8
2020-06-07 03:03:50,sds011_5FAE,15.6,25.9
2020-06-07 03:05:01,sds011_5FAE,15.5,22.2
2020-06-07 03:06:12,sds011_5FAE,15.1,22.5
2020-06-07 03:07:24,sds011_5FAE,15.7,24.4
2020-06-07 03:08:35,sds011_5FAE,15.5,22.8
2020-06-07 03:09:46,sds011_5FAE,15.4,21.8
2020-06-07 03:10:58,sds011_5FAE,16.2,25.7
2020-06-07 03:12:09,sds011_5FAE,14.8,19.6
2020-06-07 03:13:20,sds011_5FAE,14.8,19.6
2020-06-07 03:14:32,sds011_5FAE,15.1,23.2
2020-06-07 03:15:43,sds011_5FAE,14.8,21.6
2020-06-07 03:16:54,sds011_5FAE,14.7,23.1
2020-06-07 03:18:05,sds011_5FAE,15.0,20.9
